id	title	review1	review2	review3
136	Deep Regression with Spatial-Frequency Feature Coupling and Image Synthesis for Robot-Assisted Endomicroscopy	X	"Too much details are introduced in the first paragraph.
More introduction in the figure 1, 2 and its description.
More straightforward visualization of result, rather than the Signal direction only."	Please see above
137	Deep Reinforcement Learning for Detection of Inner Ear Abnormal Anatomy in Computed Tomography	"I think this is a very promising work that shows good performance in abnormal inner ear anatomy detection. The validation framework is excellent, and the proposal is sound. However, the good quality of this work is reduced by the lack of clarity in the methods part. Please, consider clarification of the methods in the following points:
	1.	Describe the distance between shapes properly. d_ji is the L2 norm of the difference between shape vectors b_i, b_j?
	2.	How do you ""normalize"" and ""merge"" the Q-values?
	3.	How do you calculate the STD from vectors of Q-values?
	4.	How does aggregation of variances across agents and Q-values validate the hypothesis of uniform distribution?
	5.	Describe Fig. 4 in the caption.

With these clarifications, I would strongly recommend publishing this interesting work."	"For the first measure based on PCA, a key limitation of the covariance matrix in classical PCA is its high sensitivity to anomalies meaning increased false positives. There are more robust PCA variants available even within one of the papers the authors cite: Amor et al. (2017) https://doi.org/10.1109/DISTRA.2017.8167682. This maybe worth mentioning in a discussion section.
The two methods presented PCA and Q-value based showed markedly different performance (fig 5e and 5f) for which the authors should try and provide any explanation.
Some statements on limitations of the approach and future research direction would be welcome.
The training regime is not presented and instead the reader is referred to the literature. This could be briefly outlined so the manuscript is self contained
There is no explanation for why 3 agents per landmark are used for the test on Synthetic data whereas 1 agent per landmark is used for the Real abnormality test. An explanation should be provided.
It's not clear where the 92 normal anatomy images mentioned on page 5 come from until one reads the results section on page 7 which is odd. The narrative order of mention should be revised.
A description for the normalisation of Q-value vectors on page 6 would be helpful. How are the values normalised?
The authors may want explain their specific contributions, if any, to CMARL and MARL.
The authors may want to improve the readability by breaking up some of the long sentences.
Some attention should be paid to grammar throughout the manuscript.
A range of voxel resolution on described on page 3 should be provided.
There is a typo on the first sentence of the Figure 1 caption, "" Set of landmarks used in small the Synthetic Set""."	"Add more comparisons to other methods. I was curious how a classification network would perform on this task.
It would be interesting to further explore how to better combine different abnormality scores and make a better prediction. For example, the way to choose the weighting factor, other clues from the model output when the abnormality exists."
138	Deep Reinforcement Learning for Small Bowel Path Tracking using Different Types of Annotations	See above	To make the manuscript more complete and to justify the conclusions that have been drawn, the authors should address the comments made. Specifically comments about statistical tests since without these tests drawing any conclusions is difficult. Moreover, some sentences need clarification and some definitions need to be added in order to make the paper self-contained. Please refer to the comments above for further details about the points mentioned here.	Overall, I think it is a good paper. The only concern is the way to evaluate the predicted paths as mentioned in the weakness part.
139	Deep treatment response assessment and prediction of colorectal cancer liver metastases	"Further clarifying the difference between the Siamese network approach of Jin et. al. and the proposed work would be beneficial.
Including a sentence or reference on the validity of the selected augmentations would help justify the choices made.
Was only one type of treatment used? How would the performance vary with treatment ... a quantitative evaluation of some sort."	see no. 5	"Given the size of the data is limited, please consider k-fold cross validation (or additional testing on independent data). All the data can be fully utilized through cross validation. Also, more evaluation metrics can be obtained to check the stability of the model across different fold.
It is not very clear how CT pairs were split into train/validation/test. Each patient can have multiple CT pairs so there might be label leakage if the train and test have images from the same patient. Please clarify how dataset was split.
How many pre-treatment CT scans available for each patient? If there's only one, the total number of cases for the prediction model is only 102 (not 400). Please clarify the data difference for the two tasks.
How was the liver metastasis segmentation evaluated? Did the segmentation performance impact the outcome assessment and prediction?
Did the TRA and TRP models share the parameters in the ResNeXt module? Or they were trained separately?
How was the sensitivity/specificity defined for the four-way classification problem?
I can see the potential value of the treatment response prediction model, but it is unclear the benefits of the treatment response assessment model for clinical application. If the goal is to alleviate the burden of manual liver metastasis segmentation, the segmentation model has already achieved this goal. As mentioned by the authors in the paper, RECIST is just a unidimensional assessment of the lesion based on human annotation. So some simple measurement of the lesion contours would be enough if the segmentation is good."
140	DeepCRC: Colorectum and Colorectal Cancer Segmentation in CT Scans via Deep Colorectal Coordinate Transform	MSD is used both to refer to the Medical Segmentation Decathlon and the Mean Surface Distance, making the analysis confusing.	"This approach appears to have a lot of potential and thorough validation is performed on a small in-house dataset with cross validation
To show more generalisability and further independent testing it would be valuable to show performance on Decathlon-Task08 which is reference for comparison. Even if the dataset does involve preparation -- which should make the task easier. Alternatively, releasing the code would make this easier to verify independently."	Please check part 5 and part 7 for detailed information.
141	Deep-learning Based T1 and T2 Quantification from Undersampled Magnetic Resonance Fingerprinting Data to Track Tracer Kinetics in Small Laboratory Animals	"A deep learning based MRF parameter mapping method is proposed which uses a sliding-window averaging to extract spatial features and combine the use of map loss and recon loss. With the proposed method, a 4-fold further acceleration is achieved compared with the baseline MRF method.
Due to CSF flow and large T1 and T2 property, T2 estimation is always not as faithful as parenchymal tissue under MRF parameter mapping framework. Besides, CSF normally is not of interests. Thus I suggest to further analyze on different brain tissue(such as WM, GM and CSF), which should better show how different methods or different acceleration factor data perform."	"In general, I think it is a good scientific paper, with sound experiments. My main concern is the low impact it may have, due to limited novelty of the methods and narrow application. It may not be the best-suited conference for this paper.
One of the stated objectives of the authors is to track T1 variations induced by Mn2+, and the training set includes images acquired before and after Mn2+ injection. While the authors do show T1 differences between time points, an even stronger experiment would be to train on pre-injection images and test on post-injection images (and vice versa) to see if the inclusion of both conditions in the training set reduces a bias in the fitting process; or conversely if training on control cases only generalizes to Mn2+ cases.
It could be clarified how the data was undersampled for training: were the same two spiral arms always used? Or were two spiral arms out of 48 randomly selected?
It is a bit surprising that the moving window does that much better than the feature extraction layer. It seems to me that the FE layer has the flexibility to learn a simple moving window. Does it mean that the FE is just more difficult to train? (t would be useful to state the kernel size - input and output features, width and height - of the FE layer)
It's not perfectly clear to me if C-2 contains exactly one consistency loop? (i.e. C-1 would not use the consistency module at all)
Similarly, does the fully sampled component (FS) correspond to lambda != 0, that is the loss include loss_recon?
There are no statistical tests, and it seems to me that no true difference exists between SW+U/SW+U+FS/C-2."	"In the abstract, I would suggest mentioning only the approach that yielded better results, to avoid confusion.
The implementation details should be described, i.e., training time, test time, etc.
Discussing the related works [3, 4, 5] would help to highlight the value of the contribution.
SW+U+FS was expected to yield better results, with the current tone of the manuscript, but it did not. Rephrasing or further discussion would clarify this.
Data augmentation approach could have been more exploited. The works [3, 4, 5] have not employed data augmentation."
142	DeepMIF: Deep learning based cell profiling for multispectral immunofluorescence images with graphical user interface	"Although cell detection is one manner for the cell-based analysis, while segmentaion based manner should be the preferred manner. Firstly, there is already model (deepcell) with promising performance, and secondly downstream analysis based on cell segmentation is far more interpreable compared with detection based manner.
Secondly, the classification evaluated in this manuscript is confusing to me. Is the NK/T deemed as positive, and macrophage as negative in the setting? Then how about other cell phenotypes?"	"For Table 1, could the authors also list the positive and negative distributions of each DI? It would be better to also include which markers are nuclear and which are non-nuclear.
Since cell detection and classification are two stages in DeepMIF, it would be better to also show the overall combined evaluation metrics to show how effective cell types have been identified from detection to classification.
For the external validation dataset, what's the performance for cell detection? Could we perform cell detection for the external validation dataset based on the trained model from the Immune T cell panel? As DeepMIF cell identification is a two staged process, only reporting the classification performance could not provide a comprehensive view of the performance of DeepMIF.
As performance between VGG16 and DeepMIF is very close, it might be better to perform cross validation to see if the performance of DeepMIF is statistically significantly better. Moreover, the authors mentioned that model 2 contains much fewer parameters than VGG16. What about the training time between model 2 and VGG16?"	This is a good paper bar the availability of the data.
143	DeepPyramid: Enabling Pyramid View and Deformable Pyramid Reception for Semantic Segmentation in Cataract Surgery Videos	"What is the criteria for choosing the networks to be assessed?
I missed the authors did not include the best results that have been reported on the CaDis dataset for a fair comparison even though they used an extended dataset.
I recommend the authors to show cases where their proposal failed and discuss the reasons for such mis-segmentation.
Minor corrections:
In Abstract ""Compbined""
In Fig. 1 ""Challenges in semantic segmentation for different in cataract surgery"" ??
In Page 2 the order of citations. ""Several network architectures for cataract surgery semantic segmentation have been proposed or have been used in the recent past [15,13,14,1,21]."" I recommend the authors to sort the numbers for a better presentation ""... have been used in the recent past [1,13,14,21].""
In Section 4 and in Table 1. are PSPNet+ and PSPNet the same model?"	"Explain more motivation why some exiting techniques are used and more analysis why they are effective.
Provide more details about the experiments."	"1) Abstract: The authors should mention the performance improvement achieved by their model compared to state of the art.
2) The main concern is that the authors need to justify why they include PVF in the decoder network. In most of pyramid view fusion networks used in the end of the encoder network. In a typical autoencoder architecture, the encoder extracts global context information from the input image, including the adjacent and class characteristics of the object. However, transmitting information to shallower layers will weaken the extraction of the context information due to the down sampling processes. Thus, many works proposed to use PVF in order to generate multi-scale features for each split using reduced pyramid pooling module. But here, the authors insert this layer in all layers of the decoder. The authors should explain their architecture in more details.
3) The Deformable Pyramid Reception (DPR) network is needed to more details. The proposed DPR is very similar to the network proposed in ""DefED-Net: Deformable Encoder-Decoder Network for Liver and Liver Tumor Segmentation"". Also, most of papers proposed DPR networks used them in the encoder networks to learn better context information of the input images than the Atrous spatial pyramid pooling.
4) It is very important in any medical method, to show the limitation of the work is something very promising, given that when reading the work we can glimpse a way to get around these limitations.
5) The experimental section is very limited. There is no ablation study to address the effects of each module on the proposed segmentation model. The authors gave an overview of the proposed model, but they did not mention anything related to each submodule's architecture. The article was missed a detailed description.
6) Missed References

Nandi, A., Lei, T., Wang, R., Zhang, Y., Wang, Y., & Liu, C. (2021). DefED-Net: Deformable Encoder-Decoder Network for Liver and Liver Tumor Segmentation."
144	DeepRecon: Joint 2D Cardiac Segmentation and 3D Volume Reconstruction via A Structure-Specific Generative Method	"""minimal radiation exposure"", MRI has no radiation exposure.
The input images (x) were motion corrected by a preprocessing step I assume (see Fig 1)? Please specify how this was done.
""resampling function that align"", it is not clear to me if this step performs some registration, or simply resamples the data? Please clarify.
The Settings paragraph of Section 3.1 is a bit cluttered because the five experiments are not in an enumerate{} environment. If space allows, please consider changing this for improved readability.
""3D DICE"", the Dice metric is agnostic to the dimensionality of the inputs.
It is surprising to me that linear interpolation seems to perform substantially worse than computing Dice on the original data, I would expect a very similar performance, or slightly better for linear interpolation (often used as a simple baseline in super-resolution work for example). Any ideas why this might be?
Fig 4: would be easier to interpret if each plot had a title (e.g., 'normal-to-normal', 'diseased-to-normal.')"	"There are some major concerns of this paper:

The general pipeline of this method is simple. It includes an autoencoder and U-Net network. There is not much novelty in the method and network design. Furthermore, the two tasks, i.e., image representation/reconstruction and segmentation, work sequentially from their workflow. It is unclear how they work jointly as they proposed?

In the proposed framework, it is unclear how it can realize high-/super-resolution 3D image generation (no technical description on it). There is also no evaluation on this task as they proposed.

In the 4D motion adaption, how to guarantee the smoothness and accuracy along the time space is unclear. From the supplemental video, we can see that the organ shape results look noisy and jittering.

What are the training steps on the comparison methods (e.g., DirectSeg, SemanticGAN, W+SegNet)? We can see that the proposed method has two training step settings. But it is unclear what is the setting for the comparison methods.

In general, the experiment and evaluation sections are a bit weak:
The evaluation only includes limited segmentation methods for comparison, more state-of-the-art deep learning-based 3D image segmentation methods should be included.
The evaluation only includes some basic reconstruction methods (e.g., Linear Interp, CPD) for comparison, but there is no comparison with state-of-the-art deep learning-based 3D image reconstruction methods.
The visualization results in Fig. 2 and Fig. 3 are difficult to see the difference between different methods."	The complete system used are a good ensemble of the methods with very good results of the system is very good. Nevertheless, the novelty is not the strong part of the paper.
145	Deformer: Towards Displacement Field Learning for Unsupervised Medical Image Registration	"The qualitative results in fig.2 are upside down and stretched. I prefer the qualitative result in the supplementary material instead.
Minor:
Avoid ""Title Suppressed Due to Excessive Length"". (The running head.)"	Please try to evaluate the methods over broad clinical registration scenarios, in addition to the brian image registration.	I think the author's work is valuable because it outperforms VoxelMorph which is one of the most popular benchmark in medical image registration. One very interesting thing in this paper is that encoder-decoder framework adding Deformer module outperforms both CNN and Transformer model. I think although this model does not have too many design on model, the results are enough provocative to researchers. I encourage the author to make the codebase open source in Github and thus people could build new benchmark in registration area.
146	Degradation-invariant Enhancement of Fundus Images via Pyramid Constraint Network	see section 5	The FPC shows superior performance as shown in table 2. However, the discussion on it is not sufficient. More experiments on it would make FPC more convincing.	"This manuscript proposes a pyramid constraint to develop a novel model called PCE-Net for fundus image enhancement.
The main idea of the work is to form SeqLCs and LPF from degraded images. The PCE-Net is to learn a degradation invariant model. The experimental results verifies the effectiveness of the model.
Suggestions and questions are as follows:

In ablation study, the authors didn't consider the effectiveness of the enhanced images for classification tasks.
How about the segmentation results on SE, EX, MA in enhanced fundus images?"
147	Delving into Local Features for Open-Set Domain Adaptation in Fundus Image Analysis	"Overall I think this paper is well presented. The model description is clear. Here are my comments.

Though the paper proposes IRS to reduce the computational cost, it seems to me it is still very expensive to train the model, considering a K-means clustering is extensively run to update the prototypes, which makes it even not feasible for large scale data. Please comment. In addition, I would recommend the paper to show computation time for model training.

It may be a minor issue or I misunderstand, in the experiment K^s=5 since there are 5 diseases in the source domain, \beta=1.5, so K^t=7.5, a fractional cluster number?

For the update of prototype, the paper proposes to use momentum controlled by \yita. A suggestion would be adding linear scheduling for \yita to make it variable instead of a fixed constant, this may improve convergence speed. Such approach is frequently used in existing models, such as mean-teacher exponential moving average."	"Since you have mentioned that ""they usually have similar global structures with uniformed appearances, such as the optic disks, vessels, and even common lesion patterns appeared in different diseases"", it may be a good idea to make use of the spatial information for OSDA methods on medical images."	The authors are encouraged to comment on the relatively strong assumptions of the proposed method: to which extent can the proposed method to be deployed in practice?
148	Denoising for Relaxing: Unsupervised Domain Adaptive Fundus Image Segmentation without Source Data	How clinically significant is the accuracy boost?	"It is suggested that authors should give specific definition of each utilized symbol.

It would be better if that each used symbol is mentioned in the whole framework figure.

Authors should compare with other label correction methods in unsupervised domain adaptation task or learning with label noise task, such as [*5], to demonstrate the superiority of the proposed label self-correction method.

[*5] Zhang P, Zhang B, Zhang T, et al. Prototypical pseudo label denoising and target structure learning for domain adaptive semantic segmentation[C]//Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition. 2021: 12414-12424."	"Please address the points listed under ""weaknesses"". In section 3.1, a better description of the split into training and testing data on the source and the target domain would be helpful. Maybe a table could better visualize the different allocations."
149	Denoising of 3D MR images using a voxel-wise hybrid residual MLP-CNN model to improve small lesion diagnostic confidence	"Some suggestions:

It would be interesting that authors gave some information about the computational time required by the proposed method.
Summarize the research limitations and future research directions.
Extend the Conclusion with details on the method performance when compared to other tested techniques (in terms of PSNR improvement and SSIM)."	"Ablation studies need to be performed to evaluate the contributions from the MLP and the CNN.
How does the patch size affect the performance of the model?
Why only the central slice and its neighboring slices were extracted? Do the authors also did this for the test data?"	"This paper proposes a neural network with multiple residual MLPs and a residual convolutional subnetwork for MRI denoising. Compared with some other denoising methods, the proposed method shows superior results by presenting clear small lesions. The paper is well organized and has presented enough figures and tables to support authors' ideas.
The only suggestion is to consider conducting ablation study to show the contribution of residual MLPs and residual convolutional subnetwork parts for final denoising results."
150	DentalPointNet: Landmark Localization on High-Resolution 3D Digital Dental Models	"A discussion on the improvement of DLLNet to DentalPointNet can be given. Also, demographic information about the patients (age, sex, etc.) and the ratio of missing teeth should be given. The robustness of the method should be discussed because the FP in Table 1 is greater than in Table 2.
The term  ""DentalPointNet"" should be given in the abstract.
The results before/after data augmentation can be useful to show the effectiveness of data augmentation.
Is curvature constraint (>0.65 threshold) held for all landmarks?
In Table 1, bold parts are inaccurate for FP and FN."	See weakness.	"** Abstract

please remove the RPN abbreviation from the abstract since it has not been used further.

** Introduction

page 3 - first sentence: ""..., which significantly reduces false negatives on ...""; This sentence should be modified - first, ""significantly reduces"" is too vague and second, this reduction is compared with what?

** Methods

There are a few parameters that were set without explanation - selected 128 proposals, thresholds (0.65, 0.85), lambdas.
Landmark annotations from Fig.3 should be included in Figs. 4 and 5.
page 6 - first line of section 3.2 - DLLNet reference is number 10, not 9.

** Results

Table 1 - PointConv and DLLNet have shown 0% of FP and FN? Is this correct?

** Conclusions

Instead of ""significantly outperforms competing state-of-the-art methods"" please provide numbers or percentages to illustrate the performance.

** References

Do not use ""et al."" in the reference list. All authors should be included."
151	DeSD: Self-Supervised Learning with Deep Self-Distillation for 3D Medical Image Segmentation	Please address my concerns in the weakness part.	"Can you show the effectiveness of DeSD on other tasks such as classification?
Can you include comparison to other segmentation approaches?"	"Please refer to my comments in Section 5.
The baseline methods compared in this manuscript, which is somewhat limited. All three methods are SSL developed in natural images. I would also suggest the authors include more methods developed for medical images. Particularly,
a. SOTA segmentation method developed for medical imaging analysis (e.g., nnU-Net [3]);
b. SOTA SSL method developed for medical imaging analysis (e.g., Models Genesis [4,5], Rubik's cube+ [6], or other SSL methods evaluated in [7])
I would suggest the authors release the code and pretrained models to increase reproducibility.

[3] Isensee, F., Jaeger, P.F., Kohl, S.A., Petersen, J. and Maier-Hein, K.H., 2021. nnU-Net: a self-configuring method for deep learning-based biomedical image segmentation. Nature methods, 18(2), pp.203-211.
[4] Zhou, Z., Sodha, V., Rahman Siddiquee, M.M., Feng, R., Tajbakhsh, N., Gotway, M.B. and Liang, J., 2019, October. Models genesis: Generic autodidactic models for 3d medical image analysis. In International conference on medical image computing and computer-assisted intervention (pp. 384-393). Springer, Cham.
[5] Zhou, Z., Sodha, V., Pang, J., Gotway, M.B. and Liang, J., 2021. Models genesis. Medical image analysis, 67, p.101840.
[6] Zhu, J., Li, Y., Hu, Y., Ma, K., Zhou, S.K. and Zheng, Y., 2020. Rubik's cube+: A self-supervised feature learning framework for 3d medical image analysis. Medical image analysis, 64, p.101746.
[7] Taleb, A., Loetzsch, W., Danz, N., Severin, J., Gaertner, T., Bergner, B. and Lippert, C., 2020. 3d self-supervised methods for medical imaging. Advances in Neural Information Processing Systems, 33, pp.18158-18172."
152	DeStripe: A Self2Self Spatio-Spectral Graph Neural Network with Unfolded Hessian for Stripe Artifact Removal in Light-sheet Microscopy	"Thank you for providing uncertainty measures - highly useful.
p-values are not so useful. See Wasserstein, ASA statement on P-values 2016.
""within a wedge in the Fourier space"": maybe clarify here that stripes are always perpendicular to the edge in LFSM images (not diagonals), assuming this is the case.
Fig 4 does not show any difference between filling the wedge and DeStripe - would a differently-zoomed image show a difference?
(2.1) 
""survival function"": what is this?
""Rayleigh distribution"": why Rayleigh, and what is its relevance here?
""this concentric annulus"": how thin or thick? Does it matter?
Fig 1e: It looks like all coefficients in the wedge are labeled as corrupted. Is this typical, or would the actual mask be more pixelated, with clean and corrupt labels intermingled? Perhaps clarify that at the end of 2.1 where the wedge mask is discussed. If pixelated, perhaps modify the figure to make this clear.
(2.3)
This section leaves me wondering why a more straightforward method, such as filling in the fourier coefficients with the MAP based on the annulus distribution, would not work. Can you explain why the complex GNN system proposed is necessary?
""also corresponding frequencies into account"": what does ""taking into account"" mean concretely?
(2.4)
How are lambda_x, etc determined? Presumably they are image-specific, based on the number of edges and steps in the image.
(2.5)
First term of eqn 7 (ie |Y-X|): Why do you strive to match corrupted sections of Y (the stripes), if these are what you are trying to remove, ie why is the first term used at all?
Fig 1, 2,: Sideways lettering is basically impossible to read. If it is important, perhaps the figure can be rearranged so that the lettering is horizontal.
Miscellaneous:
""prior one"": what does this mean?
Typos/grammar:
In general, an additional thorough proofing would improve the text.
-holds true -> hold true

barely exits -> exists. Also the grammar of the sentence wants correction
-LSFM once excites -> leave out 'once'
""B is the Bregman"" -> V (I think; there is no B in eqn 2)
-(in 2.5) are X and X_tilda the same thing?"	See weaknesses for useful improvements.	"p.4. ""which fall within the same thin concentric annulus A^r_k"" Maybe you could annotate this annulus (or an example) in Figure 1 to guide the reader.
p.4. after equations 2a - c) you mentioned ""B is the Bergman variable"" but there is no ""B"" in the formula. I suppose this is a typo
p.5. "" Note that we use complex-valued building blocks [20] for W1 and W2"". Just out of curiosity: What framework did you use? I remember that there were some issues with PyTorch complex numbers implementations. But maybe this has been solved by now.
p.5 ""s a result, by explicitly modeling the sample-only spectral response as a weighted combination of its uncorrupted neighbors on a polar coordinate, stripe-only Fourier projection is exclusively re-served as activation M  H(L+1), which can then be subtracted from the input stripe-sample mixture Y for striping removal."" I think I get the point, but I find this hard to understand when reading it. Maybe this sentence should be rewritten.
p.6 ""shrink(*) is the scalar shrinkage operator"" Maybe a naive question: I am not sure how standard this operator is but maybe you could add a reference here just in case.
p.6 ""Eq. (7) is to prevent the model from learning an identical mapping by quantifying isotropic properties of recovered X, where Pk is the corrupted subset of
Ark indicated by corruption mask M, and Qrk = {x  |x   Ark , x  / Prk }."" I think here a short explanation might be nice to help the reader understanding the general idea here."
153	Detecting Aortic Valve Pathology from the 3-Chamber Cine Cardiac MRI View	"I have no major points of criticism. Minor issues:

Please add units to Table 1. Also, it would be nice to give the resolution of the Cine MRI sequences to relate pixels to mm.
Did you perform an ablation study?
It would be interesting to see in which cases classification failed. Could you give an example image, maybe?"	"6) What is the sensitivity w.r.t. hinge detection? Practically this is a surrogate for the distance to hinges (since crop window is computed based on these), no?
7) Please provide the image resolution  and relate of the error in mm to the overall size of anatomy and subcomponents.
8) The sentence in Fig 4 ""The green curve shows the predicted an
AV-regurgitation curve."" seems incomplete - please correct this, message not clear.
9) The processing is based on 2D slices only where as jets may have 3D shape, please comment on potential sensitivity w.r.t. imaging limitations and variations in acquisition"	"In addition to the comments raised above, some comments follow:

The term ""curve"" may be difficult to understand when first reading the manuscript, especially in the abstract. To improve comprehension, consider replacing the term in the abstract (referring to blood jet or similar) and then properly define it in the main text.
Please provide further detail regarding your proposed networks. Are the number of levels and filters per level equal to the original U-net? What is the initial localization network's input size?
How are the curve-based heatmaps created? Perhaps a Gaussian convolved with a binary mask of the ground-truth curves?
Since the heatmap can present insignificantly low values, was a minimum threshold value used to ""stop"" the curve tracking (i.e. ridge detection) algorithm?
How is the orientation of the curve defined? A vector connecting the initial and end point (as suggested by Fig. 4), or perhaps a line fitted to all curve points?
How is the ""probability of being a pathological curve"" defined? From the text after eq. (2), it seems to be the estimated mean probability of the regressed map over the curve, rather than a true ""probability"" of being pathological (vs. healthy).
No reference to ""random forest"" is given in the ""Method"" section. Please add it there (including certain implementation details found in section 3).
Was a patient-disjoint split use to separate annotated frames into training, validation, and test sets?
Consider decreasing the length of the abstract (the first sentences are unessential).

Given the variable pixel spacing of CMR images (and potential resampling used during your pipeline), consider reporting the localization accuracy in mm.

Please correct English grammar/spelling mistakes/typos. A few examples follow:
p.1: where it reads ""leaflet hinge points"" should read ""leaflets' hinge points"".
p.2: remove ""of"" from ""assess of blood flow"".
p.5: remove ""an"" from ""predicted an AV-regurgitant curve"" in Fig. 4 caption.
p.7: where it reads ""utlises"" should read ""utilises""."
154	DEUE: Delta Ensemble Uncertainty Estimation for a More Robust Estimation of Ejection Fraction	This is interesting work which will add to existing uncertainty estimation methods, while providing a fast, scalable, single forward-pass solution, so should be of some interest. The application of regressing ejection fraction for cardiac echo is an important one, and the method is not limited to this - moreover it can run on pretrained models.  However the conclusions are nor clear to me as the compared methods all seem to be in the same ballpark (Figure 3 - predicted RMS vs % of eliminated data, all showing similar quality of levels of uncertainty (apart from DDR) and a similar test error and need for calibration, so it is not clear what extra value DEUE is then bringing in in clinical practice.	The references are good. There is so much work in uncertainty estimation that not all references could possibly be given but the paper has a reasonable selection.	"The definition of epistemic uncertainty in Eq. 2 and 7.

From the definition in the paper, the epistemic uncertainty in equation 2 is the expected squared error. However, the prediction error and the epistemic uncertainty can not be viewed equivalent to each other.  A prediction can be of high error and low uncertainty in the meantime, or low error with high uncertainty. Please clarify.
Ignorance of the prediction error \epsilon_x in Equation 7. While W* is the optimal model parameter, when the network converges, W will be very close to W, which makes the (W-W) equal to 0. Then U_L(x) will be equal to prediction error \epsilon_x
Is there any difference between U_L(x) and E(\epsilon_x^2).
During training stage, the network is initialized from different points, thus leading to multiple local optimal estimation of W*. How to obtain these different initializations? I am wondering the results of Eq. 7 maybe very high if they are extremely far from each other. Besides, how about computing the diagonal entries of the covariance matrix \Sigma directly from these initializations? Will this be similar to or quite different from the diagonal entries of \Sigma_M that computed from the converged Ws?

Experiments of this paper is inadequate.

From figure 3, the proposed method shows inferior performance compared to its competitors.
And there are no quantitative results to demonstration the advantage of the proposed method.
Table 3 is not convincing without any quantitative results of the memory and running time. It will be helpful to test the real memory cost and time cost during inference."
155	DGMIL: Distribution Guided Multiple Instance Learning for Whole Slide Image Classification	"This paper analyzes the binary classification problem as an example. For a multi-classification problem, how to choose negative slides to cluster at the beginning of each iteration?
The author divided each WSI into 512x512 patches without overlapping under 5x magnification. Is the performance of DGMIL affected at other magnifications? Does the clustering step take up a lot of training time if the patch is split under high magnification?
Why are the AUC results in Table 1(a) different from those published in the DSMIL article?
How to determine if a patch is positive or negative when calculating the metric of patch AUC? what is the threshold of positive score for determining a patch is positive or negative?"	"More explanation of some settings: 
(a) It would be more convincing to either illustrate the advantage of using Mahalanobis distance or show the proposed method is agnostic to the choice of distance.
(b) Authors are encouraged to conduct the experiment of using the feature of backbone for refinement.
(c) It would help to detail the refinement training setting, e.g., epochs, learning rate, etc, especially the definition of refinement convergence.
More explanation of the performance gap: the reported results in table.1(a) are significantly lower than that in DSMIL, e.g., the Slide AUC of Ab-MIL is 0.6612 in this paper but is 0.8653 in DSMIL. Authors use different settings of patch size (512 vs. 224) and magnifications (5x vs. 20x). It would be more convincing to run the proposed method in the same settings as DSMIL instead of reproducing other works to avoid unfair comparison.
As is figured out in introduction, many key-instance based methods may give wrong pseudo labels or select insufficient instances. The authors could further validate that the propose method solve this problem by more detailed ablation study or visualization.
Reference mistake:
(a) Mistakes:The reference of Loss-based-MIL and CHiknotew-MIL are mistaken.
(b) Missing discussion of [1,2].
[1] Xu, Yan, et al. ""Multiple clustered instance learning for histopathology cancer image classification, segmentation and clustering."" CVPR, 2012.
[2]Sharma, Yash, et al. ""Cluster-to-conquer: A framework for end-to-end multi-instance learning for whole slide image classification."" Medical Imaging with Deep Learning. PMLR, 2021."	"Please refer to the weakness part in Sec.5. 
-Justification of the permutation invariance in the latent space is necessary. 
-More related works need to be covered, and if necessary need to be compared. 
-Validation on more datasets is highly preferred.
-Also, some typos need to be corrected before publication. For example, in Eq1, what's 'iff'?"
